;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 8/1/2016 10:48:14 AM
;----------------------------------------------

;Address Opcode 	ASM
L___Lib_USB_genHID_USB_Stall_Handler92:
;__Lib_USB_genHID.c,2998 :: 		
0x0BB4	0x9070      	BCF         UEP0, 0 
;__Lib_USB_genHID.c,2999 :: 		
L___Lib_USB_genHID_USB_Stall_Handler89:
;__Lib_USB_genHID.c,3001 :: 		
0x0BB6	0x0EDF      	MOVLW       223
0x0BB8	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,3002 :: 		
L_end_USB_Stall_Handler:
0x0BBA	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Stall_Handler
__Lib_USB_genHID_USB_CtrlTrf_Setup_Handler:
;__Lib_USB_genHID.c,3212 :: 		
;__Lib_USB_genHID.c,3222 :: 		
0x0BBC	0xFFE9C04C  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR0L
0x0BC0	0xFFEAC04D  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR0H
0x0BC4	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0BC8	0xAE00      	BTFSS       R0, 7 
0x0BCA	0xD005      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Setup_Handler104
;__Lib_USB_genHID.c,3225 :: 		
0x0BCC	0xFFE1C04C  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0BD0	0xFFE2C04D  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0BD4	0x6AE6      	CLRF        POSTINC1 
;__Lib_USB_genHID.c,3226 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Setup_Handler104:
;__Lib_USB_genHID.c,3229 :: 		
0x0BD6	0x6A52      	CLRF        __Lib_USB_genHID_shortPacketStatus 
;__Lib_USB_genHID.c,3232 :: 		
0x0BD8	0x6A56      	CLRF        __Lib_USB_genHID_controlTransferState 
;__Lib_USB_genHID.c,3234 :: 		
0x0BDA	0x6A48      	CLRF        __Lib_USB_genHID_inPipes+4 
0x0BDC	0x6A49      	CLRF        __Lib_USB_genHID_inPipes+5 
;__Lib_USB_genHID.c,3235 :: 		
0x0BDE	0x6A47      	CLRF        __Lib_USB_genHID_inPipes+3 
;__Lib_USB_genHID.c,3238 :: 		
0x0BE0	0xDEB3      	RCALL       __Lib_USB_genHID_USB_Check_Std_Request
;__Lib_USB_genHID.c,3240 :: 		
0x0BE2	0xDFA3      	RCALL       __Lib_USB_genHID_USB_CB_Check_Other_Req
;__Lib_USB_genHID.c,3243 :: 		
0x0BE4	0xDDD6      	RCALL       __Lib_USB_genHID_USB_CtrlEP_Service_Complete
;__Lib_USB_genHID.c,3245 :: 		
L_end_USB_CtrlTrf_Setup_Handler:
0x0BE6	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_Setup_Handler
__Lib_USB_genHID_USB_CtrlTrf_In_Handler:
;__Lib_USB_genHID.c,3311 :: 		
;__Lib_USB_genHID.c,3319 :: 		
0x0BE8	0x0E04      	MOVLW       4
0x0BEA	0x184C      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0BEC	0x6E00      	MOVWF       R0 
0x0BEE	0xF04CC000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3322 :: 		
0x0BF2	0x5040      	MOVF        __Lib_USB_genHID_USBDeviceState, 0 
0x0BF4	0x0A08      	XORLW       8
0x0BF6	0xE10A      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler109
;__Lib_USB_genHID.c,3323 :: 		
0x0BF8	0xFF6EC422  	MOVFF       1058, UADDR
;__Lib_USB_genHID.c,3324 :: 		
0x0BFC	0x506E      	MOVF        UADDR, 0 
0x0BFE	0x0800      	SUBLW       0
0x0C00	0xE203      	BC          L___Lib_USB_genHID_USB_CtrlTrf_In_Handler110
;__Lib_USB_genHID.c,3325 :: 		
0x0C02	0x0E10      	MOVLW       16
0x0C04	0x6E40      	MOVWF       __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,3326 :: 		
0x0C06	0xD002      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler111
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler110:
;__Lib_USB_genHID.c,3327 :: 		
0x0C08	0x0E04      	MOVLW       4
0x0C0A	0x6E40      	MOVWF       __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,3328 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler111:
;__Lib_USB_genHID.c,3329 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler109:
;__Lib_USB_genHID.c,3332 :: 		
0x0C0C	0x5056      	MOVF        __Lib_USB_genHID_controlTransferState, 0 
0x0C0E	0x0A01      	XORLW       1
0x0C10	0xE13B      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler112
;__Lib_USB_genHID.c,3333 :: 		
0x0C12	0x0E02      	MOVLW       2
0x0C14	0x244C      	ADDWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0C16	0x6EE1      	MOVWF       FSR1L 
0x0C18	0x0E00      	MOVLW       0
0x0C1A	0x204D      	ADDWFC      __Lib_USB_genHID_BDTEntry_InPtr+1, 0 
0x0C1C	0x6EE2      	MOVWF       FSR1H 
0x0C1E	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x0C20	0x6EE6      	MOVWF       POSTINC1 
0x0C22	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x0C24	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3334 :: 		
0x0C26	0xF001ECAA  	CALL        __Lib_USB_genHID_USB_CtrlTrf_Tx_Service, 0
;__Lib_USB_genHID.c,3337 :: 		
0x0C2A	0x5052      	MOVF        __Lib_USB_genHID_shortPacketStatus, 0 
0x0C2C	0x0A02      	XORLW       2
0x0C2E	0xE107      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler113
;__Lib_USB_genHID.c,3340 :: 		
0x0C30	0xFFE1C04C  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0C34	0xFFE2C04D  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0C38	0x0E84      	MOVLW       132
0x0C3A	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3341 :: 		
0x0C3C	0xD024      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler114
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler113:
;__Lib_USB_genHID.c,3342 :: 		
0x0C3E	0x0E04      	MOVLW       4
0x0C40	0x184C      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0C42	0x6E00      	MOVWF       R0 
0x0C44	0xF04CC000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3343 :: 		
0x0C48	0xFFE9C04C  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR0L
0x0C4C	0xFFEAC04D  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR0H
0x0C50	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0C54	0xBC00      	BTFSC       R0, 6 
0x0C56	0xD00C      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler115
;__Lib_USB_genHID.c,3344 :: 		
0x0C58	0x0E04      	MOVLW       4
0x0C5A	0x184C      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0C5C	0x6E00      	MOVWF       R0 
0x0C5E	0xF04CC000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3345 :: 		
0x0C62	0xFFE1C04C  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0C66	0xFFE2C04D  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0C6A	0x0EC8      	MOVLW       200
0x0C6C	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3346 :: 		
0x0C6E	0xD00B      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler116
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler115:
;__Lib_USB_genHID.c,3347 :: 		
0x0C70	0x0E04      	MOVLW       4
0x0C72	0x184C      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0C74	0x6E00      	MOVWF       R0 
0x0C76	0xF04CC000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3348 :: 		
0x0C7A	0xFFE1C04C  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0C7E	0xFFE2C04D  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0C82	0x0E88      	MOVLW       136
0x0C84	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3349 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler116:
;__Lib_USB_genHID.c,3350 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler114:
;__Lib_USB_genHID.c,3351 :: 		
0x0C86	0xD001      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler117
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler112:
;__Lib_USB_genHID.c,3353 :: 		
0x0C88	0xDE4E      	RCALL       __Lib_USB_genHID_USB_Prepare_Next_Setup_Trf
;__Lib_USB_genHID.c,3354 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler117:
;__Lib_USB_genHID.c,3356 :: 		
L_end_USB_CtrlTrf_In_Handler:
0x0C8A	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_In_Handler
__Lib_USB_genHID_USB_CtrlTrf_Out_Handler:
;__Lib_USB_genHID.c,3267 :: 		
;__Lib_USB_genHID.c,3268 :: 		
0x0C8C	0x5056      	MOVF        __Lib_USB_genHID_controlTransferState, 0 
0x0C8E	0x0A02      	XORLW       2
0x0C90	0xE102      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler105
;__Lib_USB_genHID.c,3269 :: 		
0x0C92	0xDEC3      	RCALL       __Lib_USB_genHID_USB_CtrlTrf_Rx_Service
;__Lib_USB_genHID.c,3270 :: 		
0x0C94	0xD01E      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler106
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler105:
;__Lib_USB_genHID.c,3277 :: 		
0x0C96	0xDE47      	RCALL       __Lib_USB_genHID_USB_Prepare_Next_Setup_Trf
;__Lib_USB_genHID.c,3278 :: 		
0x0C98	0x5053      	MOVF        __Lib_USB_genHID_BothEP0OutUOWNsSet, 0 
0x0C9A	0x0A00      	XORLW       0
0x0C9C	0xE119      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler107
;__Lib_USB_genHID.c,3279 :: 		
0x0C9E	0x0E01      	MOVLW       1
0x0CA0	0x245A      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0 
0x0CA2	0x6EE1      	MOVWF       FSR1L 
0x0CA4	0x0E00      	MOVLW       0
0x0CA6	0x205B      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0 
0x0CA8	0x6EE2      	MOVWF       FSR1H 
0x0CAA	0x0E08      	MOVLW       8
0x0CAC	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3280 :: 		
0x0CAE	0x0E02      	MOVLW       2
0x0CB0	0x245A      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0 
0x0CB2	0x6EE1      	MOVWF       FSR1L 
0x0CB4	0x0E00      	MOVLW       0
0x0CB6	0x205B      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0 
0x0CB8	0x6EE2      	MOVWF       FSR1H 
0x0CBA	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x0CBC	0x6EE6      	MOVWF       POSTINC1 
0x0CBE	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x0CC0	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3281 :: 		
0x0CC2	0xFFE1C05A  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0CC6	0xFFE2C05B  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0CCA	0x0E8C      	MOVLW       140
0x0CCC	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3282 :: 		
0x0CCE	0xD001      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler108
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler107:
;__Lib_USB_genHID.c,3283 :: 		
0x0CD0	0x6A53      	CLRF        __Lib_USB_genHID_BothEP0OutUOWNsSet 
;__Lib_USB_genHID.c,3284 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler108:
;__Lib_USB_genHID.c,3285 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler106:
;__Lib_USB_genHID.c,3286 :: 		
L_end_USB_CtrlTrf_Out_Handler:
0x0CD2	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_Out_Handler
_Delay_1us:
;__Lib_Delays.c,7 :: 		void Delay_1us() {
;__Lib_Delays.c,8 :: 		Delay_us(1);
0x0CD4	0x0000      	NOP
;__Lib_Delays.c,9 :: 		}
L_end_Delay_1us:
0x0CD6	0x0012      	RETURN      0
; end of _Delay_1us
_Delay_5500us:
;__Lib_Delays.c,31 :: 		void Delay_5500us() {
;__Lib_Delays.c,32 :: 		Delay_us(5500);
0x0CD8	0x0E08      	MOVLW       8
0x0CDA	0x6E0C      	MOVWF       R12, 0
0x0CDC	0x0E23      	MOVLW       35
0x0CDE	0x6E0D      	MOVWF       R13, 0
L_Delay_5500us5:
0x0CE0	0x2E0D      	DECFSZ      R13, 1, 0
0x0CE2	0xD7FE      	BRA         L_Delay_5500us5
0x0CE4	0x2E0C      	DECFSZ      R12, 1, 0
0x0CE6	0xD7FC      	BRA         L_Delay_5500us5
;__Lib_Delays.c,33 :: 		}
L_end_Delay_5500us:
0x0CE8	0x0012      	RETURN      0
; end of _Delay_5500us
__Lib_USB_genHID_USB_Device_Init:
;__Lib_USB_genHID.c,2441 :: 		
;__Lib_USB_genHID.c,2443 :: 		
0x0CEA	0xDF2B      	RCALL       _USB_Init_Desc
;__Lib_USB_genHID.c,2445 :: 		
0x0CEC	0x6A50      	CLRF        __Lib_USB_genHID_USB_Out_Handle 
0x0CEE	0x6A51      	CLRF        __Lib_USB_genHID_USB_Out_Handle+1 
;__Lib_USB_genHID.c,2446 :: 		
0x0CF0	0x6BCC      	CLRF        __Lib_USB_genHID_USB_In_Handle, 1
0x0CF2	0x6BCD      	CLRF        __Lib_USB_genHID_USB_In_Handle+1, 1
;__Lib_USB_genHID.c,2449 :: 		
0x0CF4	0x6A6A      	CLRF        UEIR 
;__Lib_USB_genHID.c,2453 :: 		
0x0CF6	0x6A68      	CLRF        UIR 
;__Lib_USB_genHID.c,2455 :: 		
0x0CF8	0xDF1D      	RCALL       __Lib_USB_genHID_USB_Configure
;__Lib_USB_genHID.c,2458 :: 		
0x0CFA	0x8C6D      	BSF         PPBRST_bit, BitPos(PPBRST_bit+0) 
;__Lib_USB_genHID.c,2461 :: 		
0x0CFC	0x6A6E      	CLRF        UADDR 
;__Lib_USB_genHID.c,2465 :: 		
0x0CFE	0x6A71      	CLRF        UEP1 
;__Lib_USB_genHID.c,2468 :: 		
0x0D00	0x9C6D      	BCF         PPBRST_bit, BitPos(PPBRST_bit+0) 
;__Lib_USB_genHID.c,2471 :: 		
0x0D02	0x6BCE      	CLRF        __Lib_USB_genHID___USB_Device_i_cnt, 1
0x0D04	0x6BCF      	CLRF        __Lib_USB_genHID___USB_Device_i_cnt+1, 1
L___Lib_USB_genHID_USB_Device_Init2:
0x0D06	0x0E00      	MOVLW       0
0x0D08	0x5DCF      	SUBWF       __Lib_USB_genHID___USB_Device_i_cnt+1, 0, 1
0x0D0A	0xE102      	BNZ         L___Lib_USB_genHID_USB_Device_Init285
0x0D0C	0x0E08      	MOVLW       8
0x0D0E	0x5DCE      	SUBWF       __Lib_USB_genHID___USB_Device_i_cnt, 0, 1
L___Lib_USB_genHID_USB_Device_Init285:
0x0D10	0xE217      	BC          L___Lib_USB_genHID_USB_Device_Init3
;__Lib_USB_genHID.c,2473 :: 		
0x0D12	0xF000C0CE  	MOVFF       __Lib_USB_genHID___USB_Device_i_cnt, R0
0x0D16	0xF001C0CF  	MOVFF       __Lib_USB_genHID___USB_Device_i_cnt+1, R1
0x0D1A	0x3600      	RLCF        R0, 1 
0x0D1C	0x9000      	BCF         R0, 0 
0x0D1E	0x3601      	RLCF        R1, 1 
0x0D20	0x3600      	RLCF        R0, 1 
0x0D22	0x9000      	BCF         R0, 0 
0x0D24	0x3601      	RLCF        R1, 1 
0x0D26	0x0E00      	MOVLW       __Lib_USB_genHID_BDT
0x0D28	0x2400      	ADDWF       R0, 0 
0x0D2A	0x6EE1      	MOVWF       FSR1L 
0x0D2C	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_BDT)
0x0D2E	0x2001      	ADDWFC      R1, 0 
0x0D30	0x6EE2      	MOVWF       FSR1H 
0x0D32	0x6AE6      	CLRF        POSTINC1 
0x0D34	0x6AE6      	CLRF        POSTINC1 
0x0D36	0x6AE6      	CLRF        POSTINC1 
0x0D38	0x6AE6      	CLRF        POSTINC1 
;__Lib_USB_genHID.c,2471 :: 		
0x0D3A	0x4BCE      	INFSNZ      __Lib_USB_genHID___USB_Device_i_cnt, 1, 1
0x0D3C	0x2BCF      	INCF        __Lib_USB_genHID___USB_Device_i_cnt+1, 1, 1
;__Lib_USB_genHID.c,2474 :: 		
0x0D3E	0xD7E3      	BRA         L___Lib_USB_genHID_USB_Device_Init2
L___Lib_USB_genHID_USB_Device_Init3:
;__Lib_USB_genHID.c,2477 :: 		
0x0D40	0x0E16      	MOVLW       22
0x0D42	0x6E70      	MOVWF       UEP0 
;__Lib_USB_genHID.c,2480 :: 		
L___Lib_USB_genHID_USB_Device_Init5:
0x0D44	0xA668      	BTFSS       TRNIF_bit, BitPos(TRNIF_bit+0) 
0x0D46	0xD003      	BRA         L___Lib_USB_genHID_USB_Device_Init6
;__Lib_USB_genHID.c,2482 :: 		
0x0D48	0x0EF7      	MOVLW       247
0x0D4A	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2483 :: 		
0x0D4C	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Device_Init5
L___Lib_USB_genHID_USB_Device_Init6:
;__Lib_USB_genHID.c,2486 :: 		
0x0D4E	0x6A47      	CLRF        __Lib_USB_genHID_inPipes+3 
;__Lib_USB_genHID.c,2487 :: 		
0x0D50	0x6A5E      	CLRF        __Lib_USB_genHID_outPipes+2 
;__Lib_USB_genHID.c,2488 :: 		
0x0D52	0x6A5F      	CLRF        __Lib_USB_genHID_outPipes+3 
0x0D54	0x6B60      	CLRF        __Lib_USB_genHID_outPipes+4, 1
;__Lib_USB_genHID.c,2491 :: 		
0x0D56	0x986D      	BCF         PKTDIS_bit, BitPos(PKTDIS_bit+0) 
;__Lib_USB_genHID.c,2494 :: 		
0x0D58	0x0E08      	MOVLW       __Lib_USB_genHID_BDT+8
0x0D5A	0x6E4C      	MOVWF       __Lib_USB_genHID_BDTEntry_InPtr 
0x0D5C	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_BDT+8)
0x0D5E	0x6E4D      	MOVWF       __Lib_USB_genHID_BDTEntry_InPtr+1 
;__Lib_USB_genHID.c,2497 :: 		
0x0D60	0x6A43      	CLRF        __Lib_USB_genHID_USBActiveConfiguration 
;__Lib_USB_genHID.c,2500 :: 		
0x0D62	0x6A40      	CLRF        __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,2501 :: 		
L_end_USB_Device_Init:
0x0D64	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Device_Init
__Lib_USB_genHID_USB_Clear_Interrupt:
;__Lib_USB_genHID.c,2257 :: 		
0x0D66	0x9AA1      	BCF         USBIF_bit, BitPos(USBIF_bit+0) 
L_end_USB_Clear_Interrupt:
0x0D68	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Clear_Interrupt
_Delay_50us:
;__Lib_Delays.c,19 :: 		void Delay_50us() {
;__Lib_Delays.c,20 :: 		Delay_us(50);
0x0D6A	0x0E10      	MOVLW       16
0x0D6C	0x6E0D      	MOVWF       R13, 0
L_Delay_50us2:
0x0D6E	0x2E0D      	DECFSZ      R13, 1, 0
0x0D70	0xD7FE      	BRA         L_Delay_50us2
0x0D72	0x0000      	NOP
;__Lib_Delays.c,21 :: 		}
L_end_Delay_50us:
0x0D74	0x0012      	RETURN      0
; end of _Delay_50us
__Lib_USB_genHID_USB_Wake_From_Suspend:
;__Lib_USB_genHID.c,3074 :: 		
;__Lib_USB_genHID.c,3086 :: 		
0x0D76	0x926D      	BCF         UCON, 1 
;__Lib_USB_genHID.c,3089 :: 		
0x0D78	0x9469      	BCF         ACTVIE_bit, BitPos(ACTVIE_bit+0) 
;__Lib_USB_genHID.c,3105 :: 		
L___Lib_USB_genHID_USB_Wake_From_Suspend93:
0x0D7A	0xA468      	BTFSS       ACTVIF_bit, BitPos(ACTVIF_bit+0) 
0x0D7C	0xD003      	BRA         L___Lib_USB_genHID_USB_Wake_From_Suspend94
;__Lib_USB_genHID.c,3107 :: 		
0x0D7E	0x0EFB      	MOVLW       251
0x0D80	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,3108 :: 		
0x0D82	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Wake_From_Suspend93
L___Lib_USB_genHID_USB_Wake_From_Suspend94:
;__Lib_USB_genHID.c,3110 :: 		
L_end_USB_Wake_From_Suspend:
0x0D84	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Wake_From_Suspend
__Lib_USB_genHID_USB_Enable_Interrupts:
;__Lib_USB_genHID.c,2232 :: 		
;__Lib_USB_genHID.c,2233 :: 		
0x0D86	0x8ED0      	BSF         IPEN_bit, BitPos(IPEN_bit+0) 
;__Lib_USB_genHID.c,2234 :: 		
0x0D88	0x8AA2      	BSF         USBIP_bit, BitPos(USBIP_bit+0) 
;__Lib_USB_genHID.c,2235 :: 		
0x0D8A	0x8AA0      	BSF         USBIE_bit, BitPos(USBIE_bit+0) 
;__Lib_USB_genHID.c,2236 :: 		
0x0D8C	0x8EF2      	BSF         GIEH_bit, BitPos(GIEH_bit+0) 
;__Lib_USB_genHID.c,2237 :: 		
L_end_USB_Enable_Interrupts:
0x0D8E	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Enable_Interrupts
__Lib_USB_genHID_USB_Transfer_Packet:
;__Lib_USB_genHID.c,4158 :: 		
;__Lib_USB_genHID.c,4162 :: 		
0x0D90	0x0100      	MOVLB       0
0x0D92	0x51E4      	MOVF        FARG___Lib_USB_genHID_USB_Transfer_Packet_dir, 0, 1
0x0D94	0x0A00      	XORLW       0
0x0D96	0xE012      	BZ          L___Lib_USB_genHID_USB_Transfer_Packet202
;__Lib_USB_genHID.c,4164 :: 		
0x0D98	0xF000C0E3  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_ep, R0
0x0D9C	0x0E00      	MOVLW       0
0x0D9E	0x6E01      	MOVWF       R1 
0x0DA0	0x3600      	RLCF        R0, 1 
0x0DA2	0x9000      	BCF         R0, 0 
0x0DA4	0x3601      	RLCF        R1, 1 
0x0DA6	0x0E4C      	MOVLW       __Lib_USB_genHID_BDTEntry_InPtr
0x0DA8	0x2400      	ADDWF       R0, 0 
0x0DAA	0x6EE9      	MOVWF       FSR0L 
0x0DAC	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_InPtr)
0x0DAE	0x2001      	ADDWFC      R1, 0 
0x0DB0	0x6EEA      	MOVWF       FSR0H 
0x0DB2	0xF004CFEE  	MOVFF       POSTINC0, R4
0x0DB6	0xF005CFEE  	MOVFF       POSTINC0, R5
;__Lib_USB_genHID.c,4165 :: 		
0x0DBA	0xD011      	BRA         L___Lib_USB_genHID_USB_Transfer_Packet203
L___Lib_USB_genHID_USB_Transfer_Packet202:
;__Lib_USB_genHID.c,4167 :: 		
0x0DBC	0xF000C0E3  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_ep, R0
0x0DC0	0x0E00      	MOVLW       0
0x0DC2	0x6E01      	MOVWF       R1 
0x0DC4	0x3600      	RLCF        R0, 1 
0x0DC6	0x9000      	BCF         R0, 0 
0x0DC8	0x3601      	RLCF        R1, 1 
0x0DCA	0x0E73      	MOVLW       __Lib_USB_genHID_BDTEntry_OutPtr
0x0DCC	0x2400      	ADDWF       R0, 0 
0x0DCE	0x6EE9      	MOVWF       FSR0L 
0x0DD0	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_OutPtr)
0x0DD2	0x2001      	ADDWFC      R1, 0 
0x0DD4	0x6EEA      	MOVWF       FSR0H 
0x0DD6	0xF004CFEE  	MOVFF       POSTINC0, R4
0x0DDA	0xF005CFEE  	MOVFF       POSTINC0, R5
;__Lib_USB_genHID.c,4168 :: 		
L___Lib_USB_genHID_USB_Transfer_Packet203:
;__Lib_USB_genHID.c,4180 :: 		
0x0DDE	0x0E02      	MOVLW       2
0x0DE0	0x2404      	ADDWF       R4, 0 
0x0DE2	0x6EE1      	MOVWF       FSR1L 
0x0DE4	0x0E00      	MOVLW       0
0x0DE6	0x2005      	ADDWFC      R5, 0 
0x0DE8	0x6EE2      	MOVWF       FSR1H 
0x0DEA	0xFFE6C0E5  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_data_, POSTINC1
0x0DEE	0xFFE6C0E6  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_data_+1, POSTINC1
;__Lib_USB_genHID.c,4181 :: 		
0x0DF2	0x0E01      	MOVLW       1
0x0DF4	0x2404      	ADDWF       R4, 0 
0x0DF6	0x6EE1      	MOVWF       FSR1L 
0x0DF8	0x0E00      	MOVLW       0
0x0DFA	0x2005      	ADDWFC      R5, 0 
0x0DFC	0x6EE2      	MOVWF       FSR1H 
0x0DFE	0xFFE6C0E7  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_len, POSTINC1
;__Lib_USB_genHID.c,4182 :: 		
0x0E02	0xFFE9C004  	MOVFF       R4, FSR0L
0x0E06	0xFFEAC005  	MOVFF       R5, FSR0H
0x0E0A	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0E0E	0xFFE1C004  	MOVFF       R4, FSR1L
0x0E12	0xFFE2C005  	MOVFF       R5, FSR1H
0x0E16	0x0E40      	MOVLW       64
0x0E18	0x1400      	ANDWF       R0, 0 
0x0E1A	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,4183 :: 		
0x0E1C	0xFFE9C004  	MOVFF       R4, FSR0L
0x0E20	0xFFEAC005  	MOVFF       R5, FSR0H
0x0E24	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0E28	0xFFE1C004  	MOVFF       R4, FSR1L
0x0E2C	0xFFE2C005  	MOVFF       R5, FSR1H
0x0E30	0x0E88      	MOVLW       136
0x0E32	0x1000      	IORWF       R0, 0 
0x0E34	0x6EE6      	MOVWF       POSTINC1 
